,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil
7900,6/29/2022 20:39,32,6/29/2022 20:39,74350,284.1,47.991678,7.859388,-0.92,21.02,5.1,72.4,0.54,18.272,295.3209534,21.1390861971,-0.8009138029,16917.0,0.1232,0.452,0.4064,0.0184,0.0,0.0
7902,6/29/2022 20:39,32,6/29/2022 20:39,74386,280.7,47.991815,7.85692,-0.92,21.02,4.1,71.4,0.28,18.012,290.5122986,21.1078299409,-0.832170059099999,16913.0,0.3712,0.292,0.316,0.0208,0.0,0.0
7903,6/29/2022 20:39,32,6/29/2022 20:39,74391,280.8,47.99186,7.856513,-0.82,21.13,3.8,71.1,0.323,18.055,292.1170654,21.2282609251,-0.7217390749,16912.0,0.1144,0.3432,0.5372,0.0052,0.0,0.0
7904,6/29/2022 20:40,32,6/29/2022 20:40,74401,281.1,47.991868,7.85592,-0.68,21.23,3.7,71.2,0.457,18.194,292.1022949,21.32816491685,-0.581835083150001,16911.0,0.1264,0.272,0.5936,0.008,0.0,0.0
7905,6/29/2022 20:40,32,6/29/2022 20:40,74410,281.8,47.991813,7.855338,-0.68,21.23,3.2,70.7,0.337,18.074,289.8127136,21.3132826384,-0.5967173616,16911.0,0.1264,0.272,0.5936,0.008,0.0,0.0
7906,6/29/2022 20:40,32,6/29/2022 20:40,74442,289.2,47.992077,7.853743,-0.58,21.33,2.7,70.1,0.307,18.044,286.9075012,21.3943987578,-0.515601242200001,17248.0,0.0732,0.4532,0.4696,0.004,0.0,0.0
7907,6/29/2022 20:40,32,6/29/2022 20:40,74450,286.1,47.992115,7.85307,-0.58,21.33,2.8,70.3,0.355,18.093,285.9811096,21.3883772124,-0.5216227876,17247.0,0.3032,0.2128,0.4824,0.0016,0.0,0.0
7908,6/29/2022 20:41,32,6/29/2022 20:41,74459,283.2,47.992097,7.852407,-0.58,21.33,2.7,70.1,0.307,18.044,285.3163757,21.38405644205,-0.525943557949999,17246.0,0.0884,0.5152,0.394,0.0024,0.0,0.0
7909,6/29/2022 20:41,32,6/29/2022 20:41,74469,282.6,47.992063,7.85178,-0.56,21.33,2.7,70.2,0.329,18.068,284.6175842,21.3795142973,-0.5104857027,17245.0,0.1488,0.3772,0.4696,0.0044,0.0,0.0
7910,6/29/2022 20:41,32,6/29/2022 20:41,74475,281.4,47.992055,7.851365,-0.56,21.33,2.7,70.2,0.329,18.068,284.2185669,21.37692068485,-0.513079315149999,17245.0,0.1488,0.3772,0.4696,0.0044,0.0,0.0
7912,6/29/2022 20:41,32,6/29/2022 20:41,74509,286.2,47.9924,7.849283,-0.67,21.23,2.8,70.3,0.239,17.979,285.4566956,21.2849685214,-0.615031478600001,17241.0,0.2348,0.436,0.328,0.0012,0.0,0.0
7913,6/29/2022 20:41,32,6/29/2022 20:41,74515,286.1,47.992492,7.84895,-0.67,21.23,3.1,70.6,0.311,18.05,286.1914978,21.2897447357,-0.610255264299999,17581.0,0.03,0.4956,0.4744,0.0,0.0,0.0
7914,6/29/2022 20:42,32,6/29/2022 20:42,74521,284.2,47.992553,7.848727,-0.64,21.23,2.9,70.5,0.31,18.026,285.9058838,21.2878882447,-0.582111755300001,17581.0,0.03,0.4956,0.4744,0.0,0.0,0.0
7915,6/29/2022 20:42,32,6/29/2022 20:42,74528,282.5,47.992593,7.848405,-0.64,21.23,2.9,70.4,0.286,18.002,285.2249756,21.2834623414,-0.586537658600001,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
7926,6/29/2022 19:34,38,6/29/2022 19:34,70461,289.3,47.995258,7.846783,0.04,24.49,-4.0,52.5,-0.899,16.408,283.8907776,24.5347900544,0.0847900544,19618.0,0.1936,0.2812,0.5252,0.0,0.0,0.0
7927,6/29/2022 19:34,38,6/29/2022 19:34,70471,293.3,47.995215,7.847175,0.04,24.49,-4.1,52.4,-0.931,16.376,283.9158936,24.5349533084,0.0849533084000002,19618.0,0.1936,0.2812,0.5252,0.0,0.0,0.0
7928,6/29/2022 19:34,38,6/29/2022 19:34,70480,293.7,47.99524,7.847517,0.04,24.49,-4.1,52.4,-0.931,16.376,283.8644104,24.5346186676,0.0846186675999982,19619.0,0.1528,0.3312,0.516,0.0,0.0,0.0
7929,6/29/2022 19:34,38,6/29/2022 19:34,70489,284.5,47.995272,7.847995,0.15,24.59,-4.3,52.1,-0.893,16.414,283.8547668,24.6345559842,0.194555984199999,19620.0,0.1452,0.34,0.5148,0.0,0.0,0.0
7930,6/29/2022 19:35,38,6/29/2022 19:35,70517,285.3,47.995085,7.849243,0.16,24.59,-4.6,52.0,-0.945,16.382,284.6674805,24.63983862325,0.20983862325,19282.0,0.0592,0.5144,0.4264,0.0,0.0,0.0
7931,6/29/2022 19:35,38,6/29/2022 19:35,70523,291.3,47.995027,7.849438,0.16,24.59,-4.9,51.7,-1.041,16.286,285.8356018,24.6474314117,0.217431411700001,19282.0,0.0592,0.5144,0.4264,0.0,0.0,0.0
7932,6/29/2022 19:35,38,6/29/2022 19:35,70532,302.3,47.994878,7.849607,0.16,24.59,-4.8,51.8,-1.009,16.318,285.6661072,24.6463296968,0.216329696799999,19282.0,0.0592,0.5144,0.4264,0.0,0.0,0.0
7933,6/29/2022 19:35,38,6/29/2022 19:35,70541,307.6,47.994742,7.84986,0.16,24.59,-5.0,51.6,-1.073,16.254,286.4693604,24.6515508426,0.221550842599999,19282.0,0.0592,0.5144,0.4264,0.0,0.0,0.0
7934,6/29/2022 19:35,38,6/29/2022 19:35,70549,312.4,47.994662,7.850068,0.16,24.59,-5.0,51.6,-1.073,16.254,286.3818054,24.6509817351,0.2209817351,18943.0,0.0132,0.2908,0.696,0.0,0.0,0.0
7935,6/29/2022 19:36,38,6/29/2022 19:36,70578,322.5,47.994533,7.851125,0.11,24.49,-4.9,51.6,-1.102,16.153,285.9328308,24.5480634002,0.168063400199998,18944.0,0.0032,0.2376,0.7592,0.0,0.0,0.0
7936,6/29/2022 19:36,38,6/29/2022 19:36,70586,325.1,47.994472,7.851432,0.11,24.49,-4.9,51.6,-1.102,16.153,286.8786926,24.5542115019,0.174211501900001,18945.0,0.0504,0.3044,0.6436,0.0016,0.0,0.0
7937,6/29/2022 19:36,38,6/29/2022 19:36,70593,328.0,47.994423,7.851638,0.0,24.39,-4.7,51.9,-1.139,16.117,287.009552,24.455062088,0.0650620880000012,18945.0,0.0504,0.3044,0.6436,0.0016,0.0,0.0
7938,6/29/2022 19:36,38,6/29/2022 19:36,70601,332.3,47.994367,7.851943,0.0,24.39,-4.2,52.4,-0.981,16.275,287.1864624,24.4562120056,0.0662120056000006,18946.0,0.0504,0.2104,0.736,0.0032,0.0,0.0
7939,6/29/2022 19:36,38,6/29/2022 19:36,70611,336.3,47.994228,7.852305,0.0,24.39,-4.3,52.3,-1.012,16.243,288.6226501,24.46554722565,0.0755472256499985,18606.0,0.0396,0.4336,0.5264,0.0004,0.0,0.0
7940,6/29/2022 19:37,38,6/29/2022 19:37,70638,346.2,47.993865,7.853228,-0.06,24.28,-4.6,52.3,-1.166,16.143,290.709137,24.3691093905,0.0291093904999991,18607.0,0.038,0.2392,0.7216,0.0012,0.0,0.0
7941,6/29/2022 19:37,38,6/29/2022 19:37,70645,351.4,47.993715,7.853353,-0.27,24.07,-4.1,52.7,-1.241,16.068,290.4289856,24.1572884064,-0.182711593600001,18268.0,0.0756,0.3664,0.5572,0.0008,0.0,0.0
7942,6/29/2022 19:37,38,6/29/2022 19:37,70652,357.2,47.993523,7.853517,-0.37,23.97,-4.0,52.8,-1.31,15.999,290.2089844,24.0558583986,-0.284141601400001,18268.0,0.0756,0.3664,0.5572,0.0008,0.0,0.0
7943,6/29/2022 19:37,38,6/29/2022 19:37,70658,344.1,47.993372,7.853742,-0.48,23.87,-3.6,53.2,-1.286,16.022,289.8719482,23.9536676633,-0.396332336699998,17928.0,0.0604,0.078,0.8596,0.002,0.0,0.0
7944,6/29/2022 19:37,38,6/29/2022 19:37,70667,343.3,47.993243,7.853735,-0.48,23.87,-2.8,54.0,-1.041,16.268,289.8719482,23.9536676633,-0.396332336699998,17928.0,0.0604,0.078,0.8596,0.002,0.0,0.0
7950,6/29/2022 19:39,38,6/29/2022 19:39,70756,306.3,47.992478,7.854175,-0.59,23.66,-2.1,54.9,-0.93,16.309,288.4966125,23.73472798125,-0.51527201875,17249.0,0.1292,0.4704,0.3896,0.0108,0.0,0.0
7951,6/29/2022 19:39,38,6/29/2022 19:39,70762,306.3,47.992477,7.854167,-0.59,23.66,-1.8,55.2,-0.839,16.4,288.4966125,23.73472798125,-0.51527201875,17249.0,0.1292,0.4704,0.3896,0.0108,0.0,0.0
7952,6/29/2022 19:39,38,6/29/2022 19:39,70771,306.3,47.992473,7.854165,-0.59,23.66,-1.7,55.3,-0.809,16.43,288.4966125,23.73472798125,-0.51527201875,17249.0,0.1292,0.4704,0.3896,0.0108,0.0,0.0
7953,6/29/2022 19:39,38,6/29/2022 19:39,70779,306.4,47.992442,7.854232,-0.59,23.66,-1.8,55.2,-0.839,16.4,290.2225647,23.74594667055,-0.504053329449999,17249.0,0.1292,0.4704,0.3896,0.0108,0.0,0.0
7957,6/29/2022 19:40,38,6/29/2022 19:40,70829,302.7,47.994045,7.855795,-0.64,23.55,-1.7,55.3,-0.868,16.328,301.8970642,23.7118309173,-0.478169082699999,18611.0,0.294,0.246,0.4484,0.0116,0.0,0.0
7966,6/29/2022 19:42,38,6/29/2022 19:42,70942,273.4,47.998993,7.859455,-0.78,23.35,0.3,57.9,-0.427,16.869,283.811615,23.3942754975,-0.735724502500001,22357.0,0.5316,0.1344,0.33,0.004,0.0,0.0
7967,6/29/2022 19:42,38,6/29/2022 19:42,70949,272.3,47.99924,7.85961,-0.88,23.24,0.7,58.3,-0.414,16.882,282.8143616,23.2777933504,-0.842206649599999,22357.0,0.5316,0.1344,0.33,0.004,0.0,0.0
7975,6/29/2022 19:44,38,6/29/2022 19:44,71045,274.7,48.001543,7.862407,-1.39,22.72,2.5,60.4,-0.432,16.936,283.2201538,22.7604309997,-1.3495690003,24061.0,0.2608,0.3236,0.372,0.0436,0.0,0.0
7980,6/29/2022 19:45,38,6/29/2022 19:45,71106,266.3,48.00282,7.85967,-1.78,22.31,3.3,61.2,-0.633,16.74,274.0553284,22.2908596346,-1.7991403654,25077.0,0.4744,0.2088,0.3128,0.004,0.0,0.0
7983,6/29/2022 19:45,38,6/29/2022 19:45,71126,264.6,48.003617,7.85975,-1.57,22.51,2.3,60.2,-0.704,16.668,272.2162781,22.47890580765,-1.60109419235,25757.0,0.5688,0.0848,0.3376,0.0088,0.0,0.0
7986,6/29/2022 19:46,38,6/29/2022 19:46,71179,255.7,48.005395,7.859303,-1.44,22.62,2.1,60.2,-0.6,16.773,270.8330078,22.5799145507,-1.4800854493,27117.0,0.6352,0.054,0.3064,0.0044,0.0,0.0
7987,6/29/2022 19:46,38,6/29/2022 19:46,71187,257.0,48.005808,7.8594,-1.55,22.51,2.3,60.3,-0.677,16.696,270.8319702,22.4699078063,-1.5900921937,27448.0,0.5788,0.0832,0.332,0.006,0.0,0.0
7990,6/29/2022 19:47,38,6/29/2022 19:47,71234,278.2,48.007683,7.859727,-1.39,22.62,2.2,60.3,-0.525,16.801,267.7569275,22.55992002875,-1.45007997125,28741.0,0.3036,0.3184,0.3648,0.0132,0.0,0.0
7997,6/29/2022 19:48,38,6/29/2022 19:48,71302,265.4,48.010562,7.85824,-1.36,22.62,1.7,60.2,-0.631,16.773,264.0420532,22.5357733458,-1.4442266542,30898.0,0.4616,0.1672,0.3568,0.0144,0.0,0.0
7998,6/29/2022 19:48,38,6/29/2022 19:48,71309,263.7,48.01074,7.85775,-1.46,22.51,1.6,60.1,-0.765,16.64,262.7665405,22.41748251325,-1.55251748675,30898.0,0.4616,0.1672,0.3568,0.0144,0.0,0.0
7999,6/29/2022 19:48,38,6/29/2022 19:48,71318,263.7,48.01096,7.857178,-1.46,22.51,1.5,60.0,-0.793,16.611,261.5198669,22.40937913485,-1.56062086515,31139.0,0.5368,0.1288,0.3184,0.016,0.0,0.0
8000,6/29/2022 19:49,38,6/29/2022 19:49,71346,261.2,48.011735,7.856345,-1.41,22.51,1.3,59.9,-0.818,16.583,258.8757935,22.39219265775,-1.52780734225,31380.0,0.424,0.2248,0.304,0.0472,0.0,0.0
8002,6/29/2022 19:49,38,6/29/2022 19:49,71361,257.2,48.01231,7.856937,-1.21,22.72,1.6,60.2,-0.523,16.878,258.4807434,22.5996248321,-1.3303751679,31865.0,0.298,0.324,0.3152,0.0628,0.0,0.0
8003,6/29/2022 19:49,38,6/29/2022 19:49,71375,255.8,48.012833,7.857527,-1.31,22.62,1.9,60.5,-0.543,16.858,258.4194031,22.49922612015,-1.43077387985,32107.0,0.4156,0.2152,0.3216,0.0476,0.0,0.0
8005,6/29/2022 19:50,38,6/29/2022 19:50,71416,251.8,48.01407,7.858105,-1.38,22.51,3.2,62.0,-0.249,17.178,256.85672,22.37906868,-1.51093132,32592.0,0.1128,0.3208,0.5628,0.0036,0.0,0.0
8009,6/29/2022 19:50,38,6/29/2022 19:50,71447,250.0,48.014017,7.856915,-1.28,22.62,3.2,62.0,-0.141,17.286,257.8718262,22.4956668703,-1.4043331297,32591.0,0.414,0.2316,0.348,0.0064,0.0,0.0
8017,6/29/2022 19:52,38,6/29/2022 19:52,71551,247.9,48.013263,7.854865,-0.69,23.14,-0.3,59.0,-0.53,16.983,259.8083496,23.0282542724,-0.801745727599999,32346.0,0.3356,0.282,0.352,0.0304,0.0,0.0
8035,6/29/2022 19:56,38,6/29/2022 19:56,71803,246.5,48.020228,7.853925,-0.36,23.24,-0.6,59.8,-0.255,17.326,247.898941,23.0508431165,-0.549156883500001,35550.0,0.2276,0.3436,0.38,0.0488,0.0,0.0
8046,6/29/2022 19:58,38,6/29/2022 19:58,71936,241.3,48.024422,7.848758,0.34,23.87,-4.8,56.1,-0.764,16.882,240.8958435,23.63532298275,0.10532298275,37363.0,0.2516,0.4228,0.3084,0.0172,0.0,0.0
8047,6/29/2022 19:59,38,6/29/2022 19:59,71946,240.0,48.024658,7.84864,0.39,23.87,-5.1,56.0,-0.796,16.851,240.873291,23.6351763915,0.155176391499999,37363.0,0.2516,0.4228,0.3084,0.0172,0.0,0.0
8065,6/29/2022 20:02,38,6/29/2022 20:02,72178,231.0,48.033565,7.849147,-0.18,23.14,-1.5,60.3,-0.348,17.365,232.3497772,22.8497735518,-0.470226448199999,40464.0,0.1064,0.4616,0.3372,0.0948,0.0,0.0
8101,6/29/2022 20:10,38,6/29/2022 20:10,72618,237.0,48.027985,7.833068,-1.98,20.95,10.7,74.2,0.878,18.644,234.5795746,20.6742672349,-2.2557327651,38721.0,0.0144,0.2692,0.714,0.0024,0.0,0.0
8104,6/29/2022 20:10,38,6/29/2022 20:10,72646,240.2,48.027635,7.833963,-1.56,21.37,8.7,72.2,0.854,18.619,232.8977356,21.0833352814,-1.8466647186,38559.0,0.0392,0.5196,0.4368,0.0044,0.0,0.0
8160,6/29/2022 20:22,38,6/29/2022 20:22,73344,238.1,48.016513,7.818962,-0.44,21.99,1.3,66.8,0.122,17.909,239.894516,21.748814354,-0.681185646000002,34070.0,0.2164,0.294,0.4652,0.0244,0.0,0.0
8161,6/29/2022 20:22,38,6/29/2022 20:22,73351,238.1,48.016312,7.818708,-0.13,22.31,-0.9,64.6,-0.124,17.663,240.8322754,22.0749097901,-0.365090209900001,33856.0,0.252,0.2412,0.3888,0.118,0.0,0.0
8162,6/29/2022 20:22,38,6/29/2022 20:22,73357,236.6,48.016137,7.818478,-0.03,22.41,-1.7,63.8,-0.238,17.549,241.107254,22.176697151,-0.263302849000001,33855.0,0.304,0.234,0.358,0.104,0.0,0.0
8163,6/29/2022 20:22,38,6/29/2022 20:22,73364,236.4,48.01594,7.818222,0.18,22.62,-2.5,63.0,-0.216,17.571,241.51297,22.389334305,-0.050665694999999,33641.0,0.2692,0.2756,0.3648,0.0904,0.0,0.0
8164,6/29/2022 20:22,38,6/29/2022 20:22,73373,236.2,48.015693,7.817907,0.18,22.62,-2.9,62.6,-0.33,17.457,241.367157,22.3883865205,-0.0516134795000018,33640.0,0.2996,0.2836,0.3448,0.072,0.0,0.0
8170,6/29/2022 20:24,38,6/29/2022 20:24,73467,239.0,48.01513,7.816777,0.22,22.62,-0.5,65.3,0.375,18.198,239.7106171,22.37761901115,-0.0223809888500017,33425.0,0.3428,0.2272,0.3532,0.0768,0.0,0.0
8175,6/29/2022 20:25,38,6/29/2022 20:25,73523,233.5,48.016532,7.817883,0.03,22.41,-1.5,64.3,-0.117,17.689,240.364975,22.1718723375,-0.208127662499998,34068.0,0.3252,0.2208,0.3312,0.1228,0.0,0.0
8206,6/29/2022 20:31,38,6/29/2022 20:31,73910,245.7,48.010822,7.815248,0.2,22.41,-4.3,62.1,-0.68,17.098,242.317337,22.1845626905,-0.0254373094999984,31076.0,0.3896,0.1364,0.338,0.136,0.0,0.0
8235,6/29/2022 20:37,38,6/29/2022 20:37,74264,250.9,48.008923,7.822792,0.28,22.31,-3.6,63.5,-0.395,17.355,247.9239197,22.12100547805,0.0910054780499994,29978.0,0.5048,0.1284,0.3124,0.0544,0.0,0.0
8236,6/29/2022 20:37,38,6/29/2022 20:37,74270,250.9,48.009125,7.822975,0.18,22.2,-3.9,63.2,-0.587,17.163,247.5527039,22.00859257535,-0.0114074246499986,29978.0,0.5048,0.1284,0.3124,0.0544,0.0,0.0
8244,6/29/2022 20:39,38,6/29/2022 20:39,74353,249.8,48.011583,7.822933,0.67,22.62,-6.3,61.0,-0.731,17.001,246.7922058,22.4236493377,0.473649337700001,31572.0,0.1968,0.3756,0.41,0.0176,0.0,0.0
8282,6/29/2022 20:47,38,6/29/2022 20:47,74846,244.7,48.00912,7.812595,0.94,22.72,-7.8,60.2,-0.851,16.878,246.6691742,22.5228496323,0.742849632299999,29962.0,0.2896,0.3316,0.306,0.0728,0.0,0.0
8284,6/29/2022 20:47,38,6/29/2022 20:47,74869,243.5,48.008565,7.813023,0.94,22.72,-7.5,60.5,-0.765,16.965,245.9136505,22.51793872825,0.737938728249999,29640.0,0.1732,0.4636,0.3216,0.0416,0.0,0.0
8285,6/29/2022 20:48,38,6/29/2022 20:48,74896,243.1,48.007822,7.81206,0.87,22.62,-7.4,60.7,-0.793,16.915,242.91922,22.39847493,0.648474930000002,29315.0,0.2684,0.2856,0.4332,0.0128,0.0,0.0
8291,6/29/2022 20:49,38,6/29/2022 20:49,74972,247.4,48.006097,7.812443,0.26,21.99,-5.0,63.2,-0.794,16.948,243.0883484,21.7695742646,0.0395742646000008,28024.0,0.3084,0.3236,0.3168,0.0512,0.0,0.0
8304,6/29/2022 20:52,38,6/29/2022 20:52,75133,244.5,48.005428,7.813982,0.66,22.31,-6.8,61.6,-0.84,16.851,243.4504547,22.09192795555,0.44192795555,27380.0,0.2744,0.34,0.364,0.0216,0.0,0.0
8312,6/29/2022 20:53,38,6/29/2022 20:53,75228,249.6,48.006078,7.817457,0.68,22.31,-6.4,62.1,-0.729,16.963,251.9648132,22.1472712858,0.5172712858,28031.0,0.188,0.2768,0.312,0.2232,0.0,0.0
8314,6/29/2022 20:54,38,6/29/2022 20:54,75243,251.4,48.00606,7.817988,0.8,22.41,-7.0,61.5,-0.756,16.93,251.962738,22.247257797,0.637257797,27709.0,0.2788,0.1836,0.342,0.1956,0.0,0.0
8337,6/29/2022 20:58,38,6/29/2022 20:58,75536,281.3,48.001245,7.822533,0.58,22.1,-5.7,63.2,-0.634,17.055,256.7955322,21.9686709593,0.448670959300001,24342.0,0.2052,0.252,0.4252,0.1176,0.0,0.0
8338,6/29/2022 20:59,38,6/29/2022 20:59,75545,283.0,48.00108,7.822862,0.65,22.1,-6.9,62.3,-0.883,16.806,257.0490417,21.97031877105,0.520318771049998,24002.0,0.3976,0.2812,0.3052,0.016,0.0,0.0
8339,6/29/2022 20:59,38,6/29/2022 20:59,75554,281.0,48.000923,7.82318,0.54,21.99,-6.9,62.3,-0.988,16.701,258.0203857,21.86663250705,0.416632507050001,24003.0,0.3452,0.2512,0.3236,0.08,0.0,0.0
8349,6/29/2022 21:01,38,6/29/2022 21:01,75699,256.3,47.999447,7.82939,0.09,21.47,-4.7,64.8,-0.862,16.821,261.1324768,21.3668610992,-0.0131389008000012,22992.0,0.434,0.1352,0.3208,0.11,0.0,0.0
8363,6/29/2022 21:04,38,6/29/2022 21:04,75863,266.7,47.998565,7.835378,0.39,21.68,-6.1,63.7,-0.92,16.738,268.3141174,21.6235417631,0.333541763100001,21981.0,0.2232,0.27,0.3388,0.168,0.0,0.0
8366,6/29/2022 21:05,38,6/29/2022 21:05,75911,271.3,47.998063,7.836492,0.41,21.68,-6.5,63.3,-1.001,16.657,270.4953003,21.63771945195,0.367719451949998,21643.0,0.1332,0.4624,0.3916,0.0128,0.0,0.0
8367,6/29/2022 21:05,38,6/29/2022 21:05,75919,271.7,47.997945,7.836858,0.41,21.68,-6.4,63.5,-0.974,16.684,271.2247314,21.6424607541,0.3724607541,21643.0,0.1332,0.4624,0.3916,0.0128,0.0,0.0
8368,6/29/2022 21:05,38,6/29/2022 21:05,75929,270.0,47.997868,7.837143,0.41,21.68,-6.4,63.5,-0.974,16.684,271.2088013,21.64235720845,0.372357208450001,21644.0,0.16,0.3688,0.4688,0.0024,0.0,0.0
8369,6/29/2022 21:05,38,6/29/2022 21:05,75938,268.1,47.997815,7.83743,0.52,21.78,-6.4,63.4,-0.868,16.79,271.311615,21.7430254975,0.483025497499999,21644.0,0.16,0.3688,0.4688,0.0024,0.0,0.0
8370,6/29/2022 21:06,38,6/29/2022 21:06,75966,268.2,47.997387,7.838598,0.52,21.78,-6.4,63.4,-0.87,16.79,271.3614807,21.74334962455,0.483349624549998,21306.0,0.106,0.3796,0.5144,0.0,0.0,0.0
8371,6/29/2022 21:06,38,6/29/2022 21:06,75971,269.2,47.997318,7.838842,0.52,21.78,-6.8,63.0,-0.979,16.681,271.483429,21.7441422885,0.4841422885,21306.0,0.106,0.3796,0.5144,0.0,0.0,0.0
8382,6/29/2022 21:08,38,6/29/2022 21:08,76097,265.7,47.995182,7.841378,0.22,21.47,-5.2,64.7,-0.859,16.794,272.8860474,21.4432593081,0.193259308100001,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0
8383,6/29/2022 21:08,38,6/29/2022 21:08,76104,265.1,47.995152,7.841668,0.22,21.47,-5.2,64.7,-0.859,16.794,274.6091003,21.45445915195,0.204459151949999,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0
8384,6/29/2022 21:08,38,6/29/2022 21:08,76113,265.0,47.995083,7.84214,0.22,21.47,-5.2,64.7,-0.859,16.794,277.6186523,21.47402123995,0.224021239949999,19611.0,0.2,0.3676,0.4272,0.0052,0.0,0.0
8385,6/29/2022 21:08,38,6/29/2022 21:08,76139,270.1,47.994992,7.843263,0.22,21.47,-5.1,64.8,-0.832,16.821,281.2632446,21.4977110899,0.247711089899999,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0
8386,6/29/2022 21:09,38,6/29/2022 21:09,76153,272.5,47.994922,7.843883,0.23,21.47,-5.1,64.9,-0.812,16.847,283.5802917,21.51277189605,0.272771896049999,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0
8387,6/29/2022 21:09,38,6/29/2022 21:09,76162,276.7,47.994893,7.84431,0.12,21.37,-5.1,64.9,-0.919,16.741,284.6164856,21.4195071564,0.169507156400001,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0
8388,6/29/2022 21:09,38,6/29/2022 21:09,76171,280.0,47.994823,7.844613,0.12,21.37,-5.0,65.0,-0.892,16.768,285.3900452,21.4245352938,0.174535293800001,19275.0,0.0112,0.4364,0.5468,0.0056,0.0,0.0
8389,6/29/2022 21:09,38,6/29/2022 21:09,76179,282.4,47.994583,7.844482,0.02,21.26,-4.8,65.1,-0.972,16.688,284.5030212,21.3087696378,0.0687696377999995,18934.0,0.0504,0.2484,0.6996,0.0016,0.0,0.0
8390,6/29/2022 21:10,38,6/29/2022 21:10,76208,283.7,47.993812,7.844707,0.14,21.37,-4.8,65.2,-0.822,16.821,282.9615173,21.40874986245,0.17874986245,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
8391,6/29/2022 21:10,38,6/29/2022 21:10,76214,282.6,47.993815,7.844917,-0.17,21.06,-4.0,66.0,-0.957,16.686,283.5621033,21.10265367145,-0.127346328549999,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
8392,6/29/2022 21:10,38,6/29/2022 21:10,76223,280.9,47.993745,7.845195,-0.28,20.95,-3.9,66.1,-1.036,16.606,283.2820129,20.99083308385,-0.23916691615,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
8394,6/29/2022 19:31,40,6/29/2022 19:31,70314,279.5,47.992133,7.84525,-1.08,23.54,2.5,59.0,-0.091,17.396,278.388031,23.5490222015,-1.0709777985,17235.0,0.2384,0.3772,0.3772,0.0072,0.0,0.0
8404,6/29/2022 19:33,40,6/29/2022 19:33,70427,275.2,47.989853,7.843583,-1.28,23.23,4.5,60.7,0.294,17.553,273.9630432,23.2102597808,-1.2997402192,15533.0,0.0836,0.5672,0.3324,0.0168,0.0,0.0
8406,6/29/2022 19:34,40,6/29/2022 19:34,70463,269.6,47.988548,7.8412,-1.33,23.12,5.1,61.6,0.398,17.704,274.505127,23.1037833255,-1.3462166745,14509.0,0.1048,0.5384,0.328,0.0288,0.0,0.0
8407,6/29/2022 19:34,40,6/29/2022 19:34,70468,268.6,47.98835,7.840812,-1.54,22.91,6.1,62.5,0.447,17.754,273.1563416,22.8850162204,-1.5649837796,14509.0,0.1048,0.5384,0.328,0.0288,0.0,0.0
8409,6/29/2022 19:34,40,6/29/2022 19:34,70481,267.2,47.98788,7.839978,-1.74,22.7,6.8,63.2,0.411,17.718,271.5277405,22.66443031325,-1.77556968675,14167.0,0.1132,0.2212,0.6652,0.0004,0.0,0.0
8411,6/29/2022 19:35,40,6/29/2022 19:35,70518,263.2,47.986592,7.83745,-1.83,22.6,6.7,63.3,0.292,17.619,269.1277161,22.54883015465,-1.88116984535,13144.0,0.038,0.5744,0.3672,0.0204,0.0,0.0
8419,6/29/2022 19:36,40,6/29/2022 19:36,70613,269.5,47.984968,7.836558,-1.47,22.91,5.4,62.0,0.334,17.59,272.4623413,22.88050521845,-1.49949478155,11782.0,0.1324,0.3956,0.3916,0.0804,0.0,0.0
8421,6/29/2022 19:37,40,6/29/2022 19:37,70649,268.3,47.983342,7.835652,-1.64,22.7,5.4,62.3,0.14,17.448,274.4700623,22.68355540495,-1.65644459505,10761.0,0.368,0.1568,0.3496,0.1256,0.0,0.0
8423,6/29/2022 19:37,40,6/29/2022 19:37,70667,267.2,47.982562,7.834593,-1.75,22.6,5.6,62.4,0.07,17.378,275.0042114,22.5870273741,-1.7629726259,10079.0,0.1104,0.3176,0.5144,0.0576,0.0,0.0
8435,6/29/2022 19:40,40,6/29/2022 19:40,70821,269.8,47.976653,7.828655,-1.49,22.7,5.8,62.8,0.387,17.583,260.8276062,22.5948794403,-1.5951205597,6706.0,0.1648,0.4104,0.3484,0.0764,0.0,0.0
8519,6/29/2022 19:57,40,6/29/2022 19:57,71830,254.2,47.976667,7.81918,-2.87,20.71,15.4,76.0,1.174,18.805,255.0842133,20.56754738645,-3.01245261355,6692.0,0.2732,0.2916,0.3532,0.082,0.0,0.0
