,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil
8687,7/5/2022 21:10,50,7/5/2022 21:10,76242,278.1,47.997337,7.852902,1.8,22.56,-7.1,50.3,-0.081,13.975,283.9518127,22.60518678,1.845186783,20987.0,0.0464,0.2528,0.6984,0.0024,0.0,0.0
8689,7/5/2022 21:11,50,7/5/2022 21:11,76275,300.8,47.997415,7.852755,1.81,22.56,-7.2,50.2,-0.107,13.951,283.9518127,22.60518678,1.855186783,20987.0,0.0464,0.2528,0.6984,0.0024,0.0,0.0
8691,7/5/2022 21:11,50,7/5/2022 21:11,76291,313.2,47.997513,7.852417,1.81,22.56,-7.5,49.9,-0.201,13.857,284.3415222,22.60771989,1.857719894,21326.0,0.002,0.388,0.61,0.0,0.0,0.0
8693,7/5/2022 21:12,50,7/5/2022 21:12,76325,326.8,47.997773,7.852288,1.94,22.67,-7.9,49.6,-0.182,13.878,284.4989929,22.71874345,1.988743454,21326.0,0.002,0.388,0.61,0.0,0.0,0.0
8694,7/5/2022 21:12,50,7/5/2022 21:12,76332,331.5,47.99785,7.852128,2.04,22.77,-8.2,49.3,-0.185,13.875,284.4989929,22.81874345,2.088743454,21326.0,0.002,0.388,0.61,0.0,0.0,0.0
8696,7/5/2022 21:12,50,7/5/2022 21:12,76345,340.2,47.997733,7.85174,2.04,22.77,-8.1,49.4,-0.161,13.899,284.495636,22.81872163,2.088721634,21325.0,0.0192,0.354,0.6232,0.0036,0.0,0.0
8698,7/5/2022 21:13,50,7/5/2022 21:13,76380,341.9,47.998212,7.850022,2.18,22.88,-8.7,48.9,-0.208,13.848,278.9389954,22.89260347,2.19260347,21663.0,0.0632,0.42,0.5164,0.0004,0.0,0.0
8700,7/5/2022 21:13,50,7/5/2022 21:13,76399,337.2,47.997718,7.849715,2.18,22.88,-8.4,49.1,-0.136,13.92,279.8790588,22.89871388,2.198713882,21322.0,0.0724,0.3472,0.5792,0.0012,0.0,0.0
8701,7/5/2022 21:13,50,7/5/2022 21:13,76413,328.1,47.997387,7.84938,2.18,22.88,-8.2,49.4,-0.065,13.991,280.3068542,22.90149455,2.201494553,21322.0,0.0724,0.3472,0.5792,0.0012,0.0,0.0
8702,7/5/2022 21:13,50,7/5/2022 21:13,76422,321.9,47.997527,7.848965,2.07,22.77,-8.1,49.5,-0.133,13.923,279.891571,22.78879521,2.088795212,21321.0,0.0052,0.3036,0.6912,0.0,0.0,0.0
8724,7/5/2022 19:34,56,7/5/2022 19:34,70486,273.4,47.998205,7.84995,1.1,25.77,0.4,41.1,1.264,13.891,278.9389954,25.78260347,1.11260347,21663.0,0.0632,0.42,0.5164,0.0004,0.0,0.0
8728,7/5/2022 19:35,56,7/5/2022 19:35,70522,266.2,47.997825,7.852085,0.83,25.47,0.6,41.4,1.094,13.734,284.4989929,25.51874345,0.878743454,21326.0,0.002,0.388,0.61,0.0,0.0,0.0
8729,7/5/2022 19:35,56,7/5/2022 19:35,70554,250.6,47.997067,7.853732,0.83,25.47,0.6,41.4,1.094,13.734,283.5419006,25.51252235,0.872522354,20988.0,0.0768,0.3468,0.5592,0.0172,0.0,0.0
9039,7/5/2022 20:38,56,7/5/2022 20:38,74299,298.4,47.991858,7.854902,-0.17,21.75,1.0,55.2,0.316,14.572,289.2432251,21.82958096,-0.090419037,16910.0,0.0576,0.3512,0.5872,0.004,0.0,0.0
9049,7/5/2022 20:40,56,7/5/2022 20:40,74420,289.6,47.99268,7.848243,0.11,21.95,-0.1,54.3,0.292,14.52,285.4854431,22.00515538,0.16515538,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
9050,7/5/2022 20:40,56,7/5/2022 20:40,74428,290.7,47.992818,7.847692,0.11,21.95,-0.4,54.0,0.213,14.441,284.1082153,21.9962034,0.1562034,17579.0,0.0184,0.4124,0.5692,0.0,0.0,0.0
9054,7/5/2022 20:41,56,7/5/2022 20:41,74483,290.2,47.993535,7.845197,0.03,21.85,-0.3,54.2,0.148,14.402,282.6882019,21.88697331,0.066973312,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
0,6/29/2022 19:32,1,6/29/2022 19:32,70371,292.1,47.993525,7.845168,0.02,24.6,8.1,64.2,2.878,20.225,282.6882019,24.63697331235,0.0569733123499998,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
11,6/29/2022 19:35,1,6/29/2022 19:35,70511,281.9,47.9964,7.847385,0.37,24.8,6.8,63.4,2.878,20.205,282.9363098,24.8385860137,0.408586013700002,20299.0,0.0736,0.1016,0.8224,0.0024,0.0,0.0
12,6/29/2022 19:35,1,6/29/2022 19:35,70519,282.4,47.99622,7.847748,0.48,24.91,6.7,63.3,2.979,20.306,284.3071289,24.95749633785,0.527496337849999,20299.0,0.0736,0.1016,0.8224,0.0024,0.0,0.0
13,6/29/2022 19:35,1,6/29/2022 19:35,70529,283.7,47.996063,7.848145,0.48,24.91,6.3,62.9,2.844,20.171,284.3265991,24.95762289415,0.527622894149999,20300.0,0.0104,0.2076,0.7796,0.0024,0.0,0.0
16,6/29/2022 19:36,1,6/29/2022 19:36,70575,292.5,47.996668,7.84938,0.63,25.01,5.8,62.3,2.858,20.114,282.4983215,25.04573908975,0.665739089749999,20642.0,0.0252,0.3952,0.5796,0.0,0.0,0.0
17,6/29/2022 19:36,1,6/29/2022 19:36,70581,301.6,47.996785,7.849413,0.63,25.01,5.7,62.2,2.836,20.091,282.195282,25.043769333,0.663769332999999,20642.0,0.0252,0.3952,0.5796,0.0,0.0,0.0
18,6/29/2022 19:36,1,6/29/2022 19:36,70590,303.1,47.99679,7.8494,0.63,25.01,5.7,62.2,2.836,20.091,282.195282,25.043769333,0.663769332999999,20642.0,0.0252,0.3952,0.5796,0.0,0.0,0.0
19,6/29/2022 19:36,1,6/29/2022 19:36,70618,306.2,47.997222,7.849568,0.63,25.01,5.7,62.2,2.836,20.091,280.5102234,25.0328164521,0.652816452099999,20982.0,0.0292,0.4016,0.5692,0.0,0.0,0.0
20,6/29/2022 19:37,1,6/29/2022 19:37,70624,307.0,47.997205,7.849833,0.66,25.01,5.5,62.4,2.828,20.136,280.8452759,25.03499429335,0.684994293350002,20982.0,0.0292,0.4016,0.5692,0.0,0.0,0.0
21,6/29/2022 19:37,1,6/29/2022 19:37,70630,306.8,47.997167,7.850038,0.77,25.11,5.0,61.9,2.792,20.1,281.7008972,25.1405558318,0.800555831800001,20983.0,0.0216,0.2212,0.7548,0.0024,0.0,0.0
22,6/29/2022 19:37,1,6/29/2022 19:37,70639,307.9,47.997062,7.850373,0.77,25.11,4.5,61.3,2.61,19.918,282.2402344,25.1440615236,0.804061523599998,20983.0,0.0216,0.2212,0.7548,0.0024,0.0,0.0
23,6/29/2022 19:37,1,6/29/2022 19:37,70649,310.5,47.997003,7.850748,0.87,25.21,4.2,61.0,2.64,19.948,284.0774536,25.2560034484,0.9160034484,20984.0,0.0064,0.1156,0.878,0.0,0.0,0.0
219,6/29/2022 20:33,1,6/29/2022 20:33,73993,244.8,48.026758,7.859213,-0.08,22.04,3.0,69.8,0.989,18.763,242.5294952,21.8159417188,-0.304058281200001,38248.0,0.0508,0.1452,0.7596,0.0444,0.0,0.0
289,6/29/2022 20:48,1,6/29/2022 20:48,74916,270.1,48.012162,7.849565,1.42,23.17,-0.9,67.2,1.665,19.374,253.9311218,23.0200522917,1.2700522917,31612.0,0.1712,0.28,0.532,0.0168,0.0,0.0
290,6/29/2022 20:48,1,6/29/2022 20:48,74923,266.7,48.011915,7.849485,1.52,23.27,-0.9,67.1,1.764,19.472,253.5704193,23.11770772545,1.36770772545,31611.0,0.116,0.3156,0.5268,0.0416,0.0,0.0
291,6/29/2022 20:48,1,6/29/2022 20:48,74932,263.7,48.011607,7.849385,1.42,23.17,-0.9,67.1,1.645,19.353,253.6225586,23.0180466309,1.2680466309,31369.0,0.0092,0.4116,0.5792,0.0,0.0,0.0
371,6/29/2022 21:05,1,6/29/2022 21:05,75934,272.5,47.998468,7.842853,1.18,22.45,-1.8,68.0,1.111,18.769,273.3704224,22.4264077456,1.1564077456,21992.0,0.0916,0.3552,0.5508,0.0024,0.0,0.0
372,6/29/2022 21:05,1,6/29/2022 21:05,75941,274.5,47.998318,7.84271,1.08,22.35,-1.7,68.2,1.034,18.692,273.3704224,22.3264077456,1.0564077456,21992.0,0.0916,0.3552,0.5508,0.0024,0.0,0.0
381,6/29/2022 21:07,1,6/29/2022 21:07,76055,278.1,47.996077,7.84332,0.69,21.94,-0.9,69.0,0.781,18.441,278.9057617,21.95238745105,0.702387451049999,20293.0,0.0324,0.2624,0.6988,0.0064,0.0,0.0
382,6/29/2022 21:07,1,6/29/2022 21:07,76064,280.6,47.995995,7.843428,0.69,21.94,-0.9,69.0,0.781,18.441,279.9289551,21.95903820815,0.70903820815,20293.0,0.0324,0.2624,0.6988,0.0064,0.0,0.0
392,6/29/2022 21:09,1,6/29/2022 21:09,76192,272.1,47.994543,7.841573,0.49,21.73,-0.7,69.3,0.61,18.27,275.3226929,21.71909750385,0.479097503850001,18930.0,0.1364,0.342,0.5144,0.0072,0.0,0.0
484,6/29/2022 19:48,2,6/29/2022 19:48,71334,263.7,48.005017,7.83892,0.33,24.3,-3.7,54.7,-0.494,16.91,263.8545532,24.2145545958,0.244554595799999,27086.0,0.2408,0.076,0.5168,0.1664,0.0,0.0
485,6/29/2022 19:49,2,6/29/2022 19:49,71343,264.4,48.00502,7.838922,0.37,24.3,-3.7,54.9,-0.429,16.972,263.8545532,24.2145545958,0.284554595799999,27086.0,0.2408,0.076,0.5168,0.1664,0.0,0.0
488,6/29/2022 19:49,2,6/29/2022 19:49,71390,265.7,48.004995,7.83886,0.17,24.1,-3.2,55.4,-0.483,16.918,263.8545532,24.0145545958,0.0845545957999985,27086.0,0.2408,0.076,0.5168,0.1664,0.0,0.0
493,6/29/2022 19:50,2,6/29/2022 19:50,71453,259.3,48.006245,7.837525,0.11,24.0,-3.6,55.2,-0.673,16.754,260.569397,23.8932010805,0.003201080499999,27738.0,0.0352,0.0992,0.8556,0.01,0.0,0.0
497,6/29/2022 19:51,2,6/29/2022 19:51,71502,250.5,48.006438,7.835547,-0.16,23.7,-2.7,56.3,-0.668,16.776,260.8447571,23.59499092115,-0.265009078849999,28058.0,0.1516,0.3264,0.5168,0.0052,0.0,0.0
498,6/29/2022 19:51,2,6/29/2022 19:51,71508,250.6,48.00645,7.835445,-0.16,23.7,-2.7,56.3,-0.668,16.776,260.8447571,23.59499092115,-0.265009078849999,28058.0,0.1516,0.3264,0.5168,0.0052,0.0,0.0
499,6/29/2022 19:51,2,6/29/2022 19:51,71517,250.2,48.006418,7.835283,-0.16,23.7,-2.7,56.3,-0.668,16.776,259.2875671,23.58486918615,-0.275130813850001,28058.0,0.1516,0.3264,0.5168,0.0052,0.0,0.0
500,6/29/2022 19:52,2,6/29/2022 19:52,71524,251.6,48.006532,7.835038,0.07,23.9,-3.3,56.0,-0.62,16.893,258.4068909,23.77914479085,-0.050855209150001,28058.0,0.1516,0.3264,0.5168,0.0052,0.0,0.0
733,6/29/2022 20:40,2,6/29/2022 20:40,74435,241.7,48.012455,7.814042,0.38,22.3,-5.1,62.4,-0.685,17.052,242.2177582,22.0739154283,0.1539154283,32043.0,0.0,0.0,0.5084,0.4916,0.0,0.0
734,6/29/2022 20:40,2,6/29/2022 20:40,74443,242.3,48.012672,7.814322,0.38,22.3,-4.6,62.9,-0.548,17.189,241.5218048,22.0693917312,0.149391731199999,32043.0,0.0,0.0,0.5084,0.4916,0.0,0.0
831,6/29/2022 21:02,2,6/29/2022 21:02,75736,250.9,48.00841,7.82616,1.06,22.4,-8.9,60.7,-0.985,16.691,251.1075897,22.23169933305,0.89169933305,29660.0,0.012,0.1492,0.7928,0.046,0.0,0.0
900,6/29/2022 21:16,2,6/29/2022 21:16,76568,271.1,48.000422,7.839973,1.19,22.3,-10.3,59.9,-1.211,16.369,270.8214417,22.25983937105,1.14983937105,23348.0,0.0412,0.356,0.6028,0.0,0.0,0.0
915,6/29/2022 21:19,2,6/29/2022 21:19,76775,274.3,47.998595,7.847712,1.23,22.3,-10.7,59.7,-1.275,16.315,280.3744507,22.32193392955,1.25193392955,21999.0,0.0812,0.3948,0.5208,0.0032,0.0,0.0
938,6/29/2022 19:34,3,6/29/2022 19:34,70496,304.5,47.994925,7.84416,0.56,25.0,19.0,75.5,7.056,24.363,284.6164856,25.0495071564,0.609507156400001,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0
940,6/29/2022 19:35,3,6/29/2022 19:35,70514,327.2,47.9951,7.84294,0.57,25.0,18.8,75.4,7.008,24.335,279.7895203,25.01813188195,0.588131881950001,19612.0,0.154,0.248,0.5948,0.0032,0.0,0.0
951,6/29/2022 19:37,3,6/29/2022 19:37,70652,285.8,47.996267,7.836205,0.05,24.4,20.3,77.1,6.685,23.993,271.6421814,24.3651741791,0.0151741790999999,20282.0,0.1004,0.3432,0.5328,0.0236,0.0,0.0
952,6/29/2022 19:37,3,6/29/2022 19:37,70658,278.8,47.995995,7.836027,0.15,24.5,20.3,77.2,6.836,24.145,271.6856689,24.46545684785,0.11545684785,20282.0,0.1004,0.3432,0.5328,0.0236,0.0,0.0
1040,6/29/2022 19:55,3,6/29/2022 19:55,71738,247.6,47.98174,7.820012,-0.76,22.89,20.5,80.7,5.288,22.86,254.3190308,22.7425737002,-0.907426299799999,9396.0,0.0472,0.0228,0.6472,0.2828,0.0,0.0
1292,6/29/2022 20:48,3,6/29/2022 20:48,74917,269.0,47.98249,7.834765,-0.27,21.48,15.0,83.0,3.856,21.565,277.2067261,21.48134371965,-0.268656280350001,10079.0,0.1104,0.3176,0.5144,0.0576,0.0,0.0
1331,6/29/2022 20:56,3,6/29/2022 20:56,75405,272.2,47.99389,7.843237,0.41,21.98,14.4,83.1,4.573,22.269,280.6126709,22.00348236085,0.43348236085,18593.0,0.0612,0.3792,0.5596,0.0,0.0,0.0
1332,6/29/2022 20:56,3,6/29/2022 20:56,75414,270.8,47.993845,7.843658,0.31,21.88,14.4,83.1,4.43,22.127,281.240387,21.9075625155,0.337562515500001,18593.0,0.0612,0.3792,0.5596,0.0,0.0,0.0
1333,6/29/2022 20:57,3,6/29/2022 20:57,75442,275.0,47.993755,7.845003,0.23,21.78,14.3,83.1,4.289,21.985,283.2702942,21.8207569123,0.270756912300001,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
1339,6/29/2022 19:33,4,6/29/2022 19:33,70414,301.0,47.992672,7.8478,0.0,24.5,-0.7,55.4,0.086,17.345,284.1082153,24.54620339945,0.0462033994500004,17579.0,0.0184,0.4124,0.5692,0.0,0.0,0.0
1342,6/29/2022 19:34,4,6/29/2022 19:34,70464,313.3,47.99382,7.848928,-0.05,24.4,-1.2,55.2,-0.123,17.183,286.4490967,24.46141912855,0.0114191285499999,18601.0,0.0032,0.48,0.5168,0.0,0.0,0.0
1343,6/29/2022 19:34,4,6/29/2022 19:34,70473,316.4,47.994205,7.849262,0.05,24.5,-1.2,55.3,-0.01,17.297,286.0206604,24.5586342926,0.108634292600001,18602.0,0.0184,0.1056,0.876,0.0,0.0,0.0
1344,6/29/2022 19:34,4,6/29/2022 19:34,70481,320.8,47.994538,7.849617,0.05,24.5,-1.5,55.0,-0.107,17.199,285.7036133,24.55657348645,0.106573486449999,18942.0,0.0456,0.4068,0.5476,0.0,0.0,0.0
1345,6/29/2022 19:35,4,6/29/2022 19:35,70509,326.7,47.995443,7.850533,0.17,24.6,-2.6,54.0,-0.332,16.995,287.3459167,24.66724845855,0.237248458550001,19623.0,0.0028,0.4436,0.5532,0.0004,0.0,0.0
1346,6/29/2022 19:35,4,6/29/2022 19:35,70523,331.0,47.99582,7.851045,0.17,24.6,-2.9,53.7,-0.405,16.922,286.7872009,24.66361680585,0.23361680585,19964.0,0.0056,0.4284,0.5656,0.0004,0.0,0.0
1347,6/29/2022 19:35,4,6/29/2022 19:35,70532,333.5,47.995735,7.851343,0.17,24.6,-3.0,53.7,-0.43,16.897,286.0800476,24.6590203094,0.229020309400001,19965.0,0.0132,0.274,0.7116,0.0012,0.0,0.0
1348,6/29/2022 19:35,4,6/29/2022 19:35,70538,331.5,47.995755,7.851508,0.17,24.6,-3.0,53.7,-0.43,16.897,285.2816162,24.6538305053,0.223830505299999,19965.0,0.0132,0.274,0.7116,0.0012,0.0,0.0
1349,6/29/2022 19:35,4,6/29/2022 19:35,70544,330.5,47.99568,7.851678,0.27,24.7,-3.0,53.6,-0.343,16.984,285.2816162,24.7538305053,0.323830505299999,19965.0,0.0132,0.274,0.7116,0.0012,0.0,0.0
1352,6/29/2022 19:36,4,6/29/2022 19:36,70586,301.5,47.995402,7.853637,0.32,24.7,-3.3,53.2,-0.394,16.861,284.8262634,24.7508707121,0.3708707121,19628.0,0.0536,0.2896,0.6268,0.03,0.0,0.0
1626,6/29/2022 20:34,4,6/29/2022 20:34,74054,272.0,48.012668,7.853493,0.98,23.09,-3.7,63.1,0.328,18.105,256.8612366,22.9590980379,0.849098037899999,31859.0,0.0352,0.348,0.6156,0.0012,0.0,0.0
1676,6/29/2022 20:44,4,6/29/2022 20:44,74692,280.9,47.994785,7.845002,0.94,22.78,-2.0,65.8,0.779,18.515,285.7280579,22.83673237635,0.996732376349998,19275.0,0.0112,0.4364,0.5468,0.0056,0.0,0.0
1677,6/29/2022 20:45,4,6/29/2022 20:45,74701,284.0,47.994705,7.84461,0.84,22.68,-1.9,66.0,0.691,18.458,285.3900452,22.7345352938,0.894535293800001,19275.0,0.0112,0.4364,0.5468,0.0056,0.0,0.0
1678,6/29/2022 20:45,4,6/29/2022 20:45,74709,286.3,47.99432,7.844662,0.84,22.68,-1.8,66.0,0.713,18.48,283.6506042,22.7232289273,0.883228927299999,18935.0,0.024,0.218,0.7576,0.0004,0.0,0.0
1679,6/29/2022 20:45,4,6/29/2022 20:45,74718,287.0,47.99391,7.844622,0.74,22.58,-1.6,66.3,0.656,18.422,282.9615173,22.61874986245,0.77874986245,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0
1704,6/29/2022 19:36,5,6/29/2022 19:36,70607,306.7,47.997792,7.854165,1.33,25.71,-4.3,52.2,0.347,17.602,282.1376038,25.7433944247,1.3633944247,21329.0,0.07,0.2952,0.634,0.0008,0.0,0.0
2017,6/29/2022 20:43,5,6/29/2022 20:43,74598,284.4,47.991652,7.860422,-1.08,20.77,7.1,74.8,0.864,18.579,294.5493164,20.8840705566,-0.965929443399999,16918.0,0.056,0.2156,0.6916,0.0368,0.0,0.0
2021,6/29/2022 20:44,5,6/29/2022 20:44,74659,281.3,47.99178,7.855415,-0.45,21.39,3.1,70.9,0.567,18.303,289.8127136,21.4732826384,-0.3667173616,16911.0,0.1264,0.272,0.5936,0.008,0.0,0.0
2022,6/29/2022 20:44,5,6/29/2022 20:44,74669,282.4,47.991753,7.854805,-0.45,21.39,3.0,70.8,0.539,18.276,287.4210815,21.45773702975,-0.382262970250001,16910.0,0.0576,0.3512,0.5872,0.004,0.0,0.0
2035,6/29/2022 20:47,5,6/29/2022 20:47,74835,283.0,47.992687,7.848455,-0.29,21.49,2.0,70.0,0.467,18.197,285.4854431,21.54515538015,-0.234844619849999,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
2040,6/29/2022 19:37,6,6/29/2022 19:37,70670,107.8,47.991633,7.846768,0.56,24.91,-4.6,52.3,-0.545,16.764,280.7337341,24.93426927165,0.584269271649999,16898.0,0.2088,0.2292,0.5596,0.0024,0.0,0.0
2075,6/29/2022 19:45,6,6/29/2022 19:45,71105,180.7,47.986272,7.845617,-1.15,22.94,5.0,63.0,0.526,17.898,279.5439453,22.95653564445,-1.13346435555,12816.0,0.1608,0.2972,0.526,0.016,0.0,0.0
2076,6/29/2022 19:45,6,6/29/2022 19:45,71112,180.4,47.986245,7.846018,-1.15,22.94,4.8,62.8,0.476,17.848,279.3208923,22.95508579995,-1.13491420005,12816.0,0.1608,0.2972,0.526,0.016,0.0,0.0
2402,6/29/2022 19:43,9,6/29/2022 19:43,70995,230.1,47.990277,7.861273,-3.02,21.1,6.8,64.6,-0.979,16.376,288.4544067,21.17445364355,-2.94554635645,15559.0,0.0524,0.3196,0.628,0.0,0.0,0.0
2675,6/29/2022 21:02,9,6/29/2022 21:02,75770,289.0,47.987463,7.855413,-0.04,21.3,-2.6,67.0,-0.463,17.213,289.3668213,21.38038433845,0.0403843384499991,13510.0,0.4056,0.0864,0.5052,0.0028,0.0,0.0
2693,6/29/2022 21:06,9,6/29/2022 21:06,75996,263.6,47.986998,7.84917,0.03,21.3,-3.3,66.5,-0.573,17.087,282.4258118,21.3352677767,0.0652677766999996,13161.0,0.2828,0.2144,0.5008,0.002,0.0,0.0
2698,6/29/2022 21:07,9,6/29/2022 21:07,76056,263.7,47.988453,7.848053,0.26,21.51,-3.9,66.0,-0.483,17.177,280.2449341,21.53109207165,0.281092071649999,14520.0,0.0792,0.2972,0.588,0.0356,0.0,0.0
2699,6/29/2022 21:07,9,6/29/2022 21:07,76063,265.5,47.988725,7.848057,0.26,21.51,-3.9,66.0,-0.483,17.177,280.1065674,21.5301926881,0.2801926881,14520.0,0.0792,0.2972,0.588,0.0356,0.0,0.0
2717,6/29/2022 21:11,9,6/29/2022 21:11,76288,272.7,47.992655,7.848373,-0.22,20.99,-2.8,67.3,-0.692,16.95,285.2249756,21.0434623414,-0.1665376586,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0
2718,6/29/2022 21:11,9,6/29/2022 21:11,76295,272.4,47.99279,7.847803,-0.22,20.99,-2.8,67.3,-0.692,16.95,284.1082153,21.03620339945,-0.17379660055,17579.0,0.0184,0.4124,0.5692,0.0,0.0,0.0
2757,6/29/2022 20:07,11,6/29/2022 20:07,72473,134.2,47.993772,7.846185,-0.28,22.77,3.2,66.2,0.866,18.629,282.9108582,22.8084205783,-0.241579421700002,18597.0,0.1776,0.0744,0.7292,0.0188,0.0,0.0
2758,6/29/2022 20:08,11,6/29/2022 20:08,72480,134.3,47.99378,7.846195,-0.28,22.77,3.2,66.2,0.866,18.629,283.1145325,22.80974446125,-0.240255538750001,18597.0,0.1776,0.0744,0.7292,0.0188,0.0,0.0
2759,6/29/2022 20:08,11,6/29/2022 20:08,72485,134.3,47.993785,7.846212,-0.24,22.77,3.0,66.2,0.867,18.629,283.1145325,22.80974446125,-0.200255538750001,18597.0,0.1776,0.0744,0.7292,0.0188,0.0,0.0
2760,6/29/2022 20:08,11,6/29/2022 20:08,72495,134.3,47.99379,7.846227,-0.24,22.77,3.0,66.2,0.867,18.629,283.1145325,22.80974446125,-0.200255538750001,18597.0,0.1776,0.0744,0.7292,0.0188,0.0,0.0
2761,6/29/2022 20:08,11,6/29/2022 20:08,72502,134.3,47.993792,7.846228,-0.24,22.77,2.9,66.2,0.845,18.607,283.1145325,22.80974446125,-0.200255538750001,18597.0,0.1776,0.0744,0.7292,0.0188,0.0,0.0
2762,6/29/2022 20:08,11,6/29/2022 20:08,72527,134.3,47.993798,7.846212,-0.24,22.77,3.1,66.4,0.911,18.672,283.1145325,22.80974446125,-0.200255538750001,18597.0,0.1776,0.0744,0.7292,0.0188,0.0,0.0
2784,6/29/2022 20:20,11,6/29/2022 20:20,73239,293.5,47.993437,7.845238,0.86,23.39,0.4,65.6,1.392,19.191,282.6882019,23.42697331235,0.89697331235,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
2785,6/29/2022 20:20,11,6/29/2022 20:20,73248,292.0,47.99368,7.845077,0.86,23.39,0.4,65.6,1.392,19.191,283.2702942,23.4307569123,0.900756912300001,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
2786,6/29/2022 20:20,11,6/29/2022 20:20,73256,290.9,47.99368,7.845028,0.86,23.39,0.6,65.8,1.437,19.237,283.2702942,23.4307569123,0.900756912300001,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
2797,6/29/2022 20:23,11,6/29/2022 20:23,73423,289.5,47.99582,7.844193,0.25,22.66,0.6,66.3,0.723,18.522,280.920166,22.685481079,0.275481078999999,19954.0,0.0516,0.3308,0.6176,0.0,0.0,0.0
2801,6/29/2022 20:24,11,6/29/2022 20:24,73459,312.7,47.9965,7.842857,0.36,22.77,0.3,66.2,0.784,18.607,277.1935425,22.77125802625,0.361258026249999,20632.0,0.0244,0.1728,0.794,0.0088,0.0,0.0
2804,6/29/2022 20:25,11,6/29/2022 20:25,73500,335.7,47.997468,7.84467,0.47,22.87,0.3,66.1,0.892,18.715,279.0222168,22.8831444092,0.483144409199999,21315.0,0.0368,0.2616,0.7,0.0016,0.0,0.0
2805,6/29/2022 20:25,11,6/29/2022 20:25,73508,345.7,47.99784,7.84475,0.59,22.98,0.1,65.9,0.973,18.779,279.3563843,22.99531649795,0.60531649795,21655.0,0.0092,0.3336,0.6564,0.0008,0.0,0.0
2807,6/29/2022 20:25,11,6/29/2022 20:25,73556,377.0,47.999168,7.84654,0.91,23.29,-0.8,65.0,1.074,18.88,276.513855,23.2868400575,0.906840057499998,22678.0,0.1252,0.3716,0.502,0.0012,0.0,0.0
2808,6/29/2022 20:26,11,6/29/2022 20:26,73565,373.6,47.999162,7.846603,1.04,23.39,-1.1,64.8,1.136,18.943,276.513855,23.3868400575,1.0368400575,22678.0,0.1252,0.3716,0.502,0.0012,0.0,0.0
2809,6/29/2022 20:26,11,6/29/2022 20:26,73574,373.1,47.99927,7.846727,1.14,23.5,-1.5,64.4,1.154,18.96,275.9512634,23.4931832121,1.1331832121,22678.0,0.1252,0.3716,0.502,0.0012,0.0,0.0
2810,6/29/2022 20:26,11,6/29/2022 20:26,73582,377.4,47.999647,7.846885,1.14,23.5,-1.6,64.4,1.131,18.938,275.1672363,23.48808703595,1.12808703595,23018.0,0.24,0.162,0.5936,0.0044,0.0,0.0
2812,6/29/2022 20:27,11,6/29/2022 20:27,73619,383.0,48.000442,7.848748,1.25,23.6,-2.2,63.8,1.079,18.885,277.1546021,23.60100491365,1.25100491365,23361.0,0.1976,0.1904,0.5352,0.0768,0.0,0.0
2824,6/29/2022 20:29,11,6/29/2022 20:29,73768,312.6,47.99812,7.850085,1.21,23.5,-2.0,64.3,1.096,18.915,279.4332275,23.51581597875,1.22581597875,21663.0,0.0632,0.42,0.5164,0.0004,0.0,0.0
2825,6/29/2022 20:29,11,6/29/2022 20:29,73788,313.5,47.997693,7.850647,1.21,23.5,-2.1,64.2,1.074,18.892,280.6972046,23.5240318299,1.2340318299,21324.0,0.0596,0.2492,0.6904,0.0008,0.0,0.0
2826,6/29/2022 20:29,11,6/29/2022 20:29,73797,318.4,47.997512,7.851273,1.11,23.39,-2.1,64.2,0.944,18.762,283.183136,23.430190384,1.150190384,21325.0,0.0192,0.354,0.6232,0.0036,0.0,0.0
2828,6/29/2022 20:30,11,6/29/2022 20:30,73834,320.5,47.99738,7.853002,1.05,23.29,-2.0,64.3,0.885,18.678,283.9518127,23.33518678255,1.09518678255,20987.0,0.0464,0.2528,0.6984,0.0024,0.0,0.0
2829,6/29/2022 20:30,11,6/29/2022 20:30,73842,324.2,47.997225,7.853782,1.05,23.29,-2.0,64.4,0.908,18.7,283.5622559,23.33265466335,1.09265466335,20988.0,0.0768,0.3468,0.5592,0.0172,0.0,0.0
