,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil,green
4984,7/5/2022 20:21,25,7/5/2022 20:21,73274,286.8,47.99468,7.853185,0.45,23.08,-1.6,50.1,0.164,14.376,287.0097656,23.14506348,0.515063477,18947.0,0.0188,0.1532,0.8276,0.0004,0.0,0.0,0.019200000000000002
4985,7/5/2022 20:21,25,7/5/2022 20:21,73299,290.5,47.994703,7.852725,0.55,23.18,-1.5,50.2,0.287,14.499,286.2138367,23.23988994,0.609889938,18947.0,0.0188,0.1532,0.8276,0.0004,0.0,0.0,0.019200000000000002
4986,7/5/2022 20:21,25,7/5/2022 20:21,73307,291.7,47.994703,7.85259,0.55,23.18,-1.4,50.3,0.311,14.524,286.2138367,23.23988994,0.609889938,18947.0,0.0188,0.1532,0.8276,0.0004,0.0,0.0,0.019200000000000002
4987,7/5/2022 20:21,25,7/5/2022 20:21,73316,292.6,47.994592,7.852525,0.55,23.18,-1.7,50.1,0.239,14.451,286.2138367,23.23988994,0.609889938,18946.0,0.0504,0.2104,0.736,0.0032,0.0,0.0,0.0536
4988,7/5/2022 20:22,25,7/5/2022 20:22,73326,293.7,47.994495,7.852465,0.6,23.18,-2.0,49.9,0.186,14.402,287.8823547,23.25073531,0.670735306,18946.0,0.0504,0.2104,0.736,0.0032,0.0,0.0,0.0536
4989,7/5/2022 20:22,25,7/5/2022 20:22,73335,294.7,47.994425,7.852347,0.49,23.08,-2.1,49.8,0.063,14.28,287.5035095,23.14827281,0.558272812,18946.0,0.0504,0.2104,0.736,0.0032,0.0,0.0,0.0536
4990,7/5/2022 20:22,25,7/5/2022 20:22,73361,295.6,47.994018,7.852415,0.49,23.08,-2.0,50.0,0.111,14.328,288.9632568,23.15776117,0.567761169,18606.0,0.0396,0.4336,0.5264,0.0004,0.0,0.0,0.04
4991,7/5/2022 20:22,25,7/5/2022 20:22,73371,296.9,47.993948,7.852308,0.39,22.98,-1.6,50.3,0.109,14.326,288.9632568,23.05776117,0.467761169,18606.0,0.0396,0.4336,0.5264,0.0004,0.0,0.0,0.04
4992,7/5/2022 20:23,25,7/5/2022 20:23,73380,298.6,47.993867,7.852185,0.29,22.88,-1.2,50.7,0.154,14.371,288.9632568,22.95776117,0.367761169,18606.0,0.0396,0.4336,0.5264,0.0004,0.0,0.0,0.04
4994,7/5/2022 20:23,25,7/5/2022 20:23,73408,304.1,47.993523,7.851817,0.25,22.77,-1.2,50.7,0.11,14.273,287.766571,22.83998271,0.319982712,18265.0,0.0576,0.4996,0.4428,0.0,0.0,0.0,0.0576
4995,7/5/2022 20:23,25,7/5/2022 20:23,73434,306.7,47.99348,7.8514,0.25,22.77,-1.2,50.7,0.11,14.273,287.4411316,22.83786736,0.317867355,18265.0,0.0576,0.4996,0.4428,0.0,0.0,0.0,0.0576
4996,7/5/2022 20:24,25,7/5/2022 20:24,73441,307.3,47.993498,7.851272,0.27,22.77,-1.4,51.0,0.083,14.344,287.4411316,22.83786736,0.337867355,18264.0,0.0316,0.2636,0.7012,0.0036,0.0,0.0,0.0352
4997,7/5/2022 20:24,25,7/5/2022 20:24,73448,307.4,47.993485,7.851158,0.27,22.77,-1.2,51.1,0.13,14.391,287.4411316,22.83786736,0.337867355,18264.0,0.0316,0.2636,0.7012,0.0036,0.0,0.0,0.0352
4998,7/5/2022 20:24,25,7/5/2022 20:24,73454,308.2,47.993487,7.851053,0.27,22.77,-1.2,51.1,0.13,14.391,287.2314453,22.83650439,0.336504395,18264.0,0.0316,0.2636,0.7012,0.0036,0.0,0.0,0.0352
4999,7/5/2022 20:24,25,7/5/2022 20:24,73463,307.0,47.993517,7.850875,0.37,22.88,-0.9,51.4,0.3,14.562,287.2314453,22.94650439,0.436504395,18264.0,0.0316,0.2636,0.7012,0.0036,0.0,0.0,0.0352
5000,7/5/2022 20:24,25,7/5/2022 20:24,73493,310.8,47.993505,7.850325,0.37,22.88,-1.0,51.3,0.277,14.538,286.5869446,22.94231514,0.43231514,18263.0,0.032,0.1848,0.7824,0.0008,0.0,0.0,0.0328
5001,7/5/2022 20:24,25,7/5/2022 20:24,73499,311.3,47.993515,7.850202,0.47,22.98,-1.4,50.9,0.257,14.518,286.5869446,23.04231514,0.53231514,18263.0,0.032,0.1848,0.7824,0.0008,0.0,0.0,0.0328
5002,7/5/2022 20:25,25,7/5/2022 20:25,73508,312.2,47.993532,7.850017,0.43,22.88,-1.7,50.7,0.136,14.371,286.5708313,22.9422104,0.492210403,18263.0,0.032,0.1848,0.7824,0.0008,0.0,0.0,0.0328
5003,7/5/2022 20:25,25,7/5/2022 20:25,73516,313.8,47.99353,7.849837,0.43,22.88,-1.7,50.7,0.136,14.371,286.5708313,22.9422104,0.492210403,18262.0,0.0024,0.252,0.7444,0.0012,0.0,0.0,0.0036
5004,7/5/2022 20:25,25,7/5/2022 20:25,73526,316.1,47.993553,7.84965,0.43,22.88,-1.8,50.7,0.112,14.347,286.8435669,22.94398318,0.493983185,18262.0,0.0024,0.252,0.7444,0.0012,0.0,0.0,0.0036
5005,7/5/2022 20:25,25,7/5/2022 20:25,73552,320.8,47.99355,7.849128,0.53,22.98,-1.6,50.9,0.259,14.494,286.8417358,23.04397128,0.593971283,18261.0,0.154,0.376,0.47,0.0,0.0,0.0,0.154
5006,7/5/2022 20:26,25,7/5/2022 20:26,73561,323.2,47.993587,7.84898,0.57,22.98,-2.2,50.6,0.126,14.422,286.6628418,23.04280847,0.632808472,18261.0,0.154,0.376,0.47,0.0,0.0,0.0,0.154
5007,7/5/2022 20:26,25,7/5/2022 20:26,73571,325.5,47.993603,7.848788,0.57,22.98,-2.3,50.4,0.078,14.374,286.5135193,23.04183788,0.631837875,18261.0,0.154,0.376,0.47,0.0,0.0,0.0,0.154
5008,7/5/2022 20:26,25,7/5/2022 20:26,73580,326.9,47.99368,7.848598,0.57,22.98,-2.2,50.6,0.126,14.422,286.5135193,23.04183788,0.631837875,18261.0,0.154,0.376,0.47,0.0,0.0,0.0,0.154
5009,7/5/2022 20:26,25,7/5/2022 20:26,73589,326.5,47.993658,7.848417,0.57,22.98,-2.2,50.6,0.126,14.422,286.1397705,23.03940851,0.629408508,18260.0,0.014,0.218,0.768,0.0,0.0,0.0,0.014
5010,7/5/2022 20:26,25,7/5/2022 20:26,73616,313.4,47.993425,7.84758,0.57,22.98,-2.3,50.5,0.102,14.398,284.8722229,23.03116945,0.621169449,18259.0,0.1504,0.3608,0.4864,0.0024,0.0,0.0,0.15280000000000002
5011,7/5/2022 20:27,25,7/5/2022 20:27,73622,313.5,47.993458,7.847493,0.71,23.08,-2.1,50.6,0.254,14.521,284.8722229,23.13116945,0.761169449,18259.0,0.1504,0.3608,0.4864,0.0024,0.0,0.0,0.15280000000000002
5012,7/5/2022 20:27,25,7/5/2022 20:27,73628,312.2,47.993433,7.847447,0.71,23.08,-2.1,50.7,0.278,14.545,284.2314453,23.12700439,0.757004395,18259.0,0.1504,0.3608,0.4864,0.0024,0.0,0.0,0.15280000000000002
5013,7/5/2022 20:27,25,7/5/2022 20:27,73634,310.2,47.993423,7.847383,0.71,23.08,-2.0,50.8,0.302,14.569,284.2314453,23.12700439,0.757004395,18259.0,0.1504,0.3608,0.4864,0.0024,0.0,0.0,0.15280000000000002
5014,7/5/2022 20:27,25,7/5/2022 20:27,73641,310.4,47.993408,7.847365,0.6,22.98,-2.0,50.8,0.203,14.47,284.2314453,23.02700439,0.647004395,18259.0,0.1504,0.3608,0.4864,0.0024,0.0,0.0,0.15280000000000002
5029,7/5/2022 19:32,26,7/5/2022 19:32,70332,272.6,47.994762,7.844867,1.1,25.82,-3.3,37.3,0.006,12.653,285.7280579,25.87673238,1.156732376,19275.0,0.0112,0.4364,0.5468,0.0056,0.0,0.0,0.0168
5030,7/5/2022 19:32,26,7/5/2022 19:32,70360,264.0,47.995045,7.842785,1.1,25.82,-3.2,37.4,0.036,12.683,279.977356,25.83935281,1.119352814,19272.0,0.08,0.2444,0.6744,0.0012,0.0,0.0,0.08120000000000001
5031,7/5/2022 19:32,26,7/5/2022 19:32,70369,262.3,47.995108,7.842073,1.1,25.82,-3.1,37.5,0.066,12.713,277.6826782,25.82443741,1.104437408,19611.0,0.2,0.3676,0.4272,0.0052,0.0,0.0,0.20520000000000002
5032,7/5/2022 19:32,26,7/5/2022 19:32,70378,263.0,47.995195,7.84135,1.0,25.71,-3.0,37.6,0.02,12.667,272.8860474,25.68325931,0.973259308,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0,0.0648
5046,7/5/2022 19:35,26,7/5/2022 19:35,70548,262.6,47.997318,7.8386,0.97,25.61,-2.3,38.5,0.247,12.887,271.3614807,25.57334962,0.933349625,21306.0,0.106,0.3796,0.5144,0.0,0.0,0.0,0.106
5048,7/5/2022 19:36,26,7/5/2022 19:36,70567,260.3,47.99789,7.837442,1.1,25.71,-2.5,38.6,0.301,12.994,271.311615,25.6730255,1.063025497,21644.0,0.16,0.3688,0.4688,0.0024,0.0,0.0,0.16240000000000002
5049,7/5/2022 19:36,26,7/5/2022 19:36,70576,259.6,47.998272,7.837585,1.1,25.71,-2.5,38.6,0.301,12.994,270.6358948,25.66863332,1.058633316,21984.0,0.2352,0.0944,0.6516,0.0188,0.0,0.0,0.254
5050,7/5/2022 19:36,26,7/5/2022 19:36,70600,261.4,47.999373,7.838182,0.9,25.51,-2.4,38.6,0.145,12.839,271.3432922,25.4732314,0.8632314,22665.0,0.1864,0.2164,0.5932,0.004,0.0,0.0,0.1904
5054,7/5/2022 19:37,26,7/5/2022 19:37,70637,266.6,48.000138,7.836717,0.93,25.51,-2.5,38.8,0.16,12.898,268.4793091,25.45461551,0.874615509,23343.0,0.0244,0.3896,0.5852,0.0008,0.0,0.0,0.0252
5291,7/5/2022 20:25,26,7/5/2022 20:25,73522,229.0,47.999955,7.789708,-0.52,21.93,4.1,56.5,0.846,15.081,231.2954712,21.63292056,-0.817079437,23613.0,0.1968,0.2612,0.4396,0.1024,0.0,0.0,0.2992
5292,7/5/2022 20:25,26,7/5/2022 20:25,73529,227.7,47.999833,7.790077,-0.31,22.13,3.4,55.8,0.864,15.099,231.6197662,21.83502848,-0.604971519,23273.0,0.1208,0.2896,0.522,0.0676,0.0,0.0,0.1884
5350,7/5/2022 20:37,26,7/5/2022 20:37,74257,246.1,47.99075,7.818305,0.8,22.75,-2.4,51.6,0.283,14.494,256.592804,22.61735323,0.667353226,16175.0,0.056,0.5204,0.4176,0.006,0.0,0.0,0.062
5351,7/5/2022 20:37,26,7/5/2022 20:37,74266,244.9,47.990608,7.818893,0.7,22.64,-2.4,51.5,0.17,14.381,256.9837341,22.50989427,0.569894272,16176.0,0.0524,0.5132,0.4288,0.0056,0.0,0.0,0.058
5370,7/5/2022 20:41,26,7/5/2022 20:41,74509,252.2,47.991102,7.829283,-0.09,21.72,-0.2,54.4,0.079,14.333,260.7628479,21.61445851,-0.195541489,16532.0,0.0244,0.3972,0.4288,0.1496,0.0,0.0,0.17400000000000002
5371,7/5/2022 20:41,26,7/5/2022 20:41,74515,252.1,47.991013,7.829592,0.01,21.83,0.0,54.5,0.215,14.469,261.5720215,21.72971814,-0.09028186,16532.0,0.0244,0.3972,0.4288,0.1496,0.0,0.0,0.17400000000000002
5411,7/5/2022 19:33,28,7/5/2022 19:33,70414,284.4,47.99364,7.845178,1.02,25.7,-1.7,39.2,0.505,13.198,283.2820129,25.74083308,1.060833084,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0,0.1292
5420,7/5/2022 19:35,28,7/5/2022 19:35,70518,281.9,47.99377,7.844467,0.96,25.6,-1.3,39.5,0.578,13.219,282.9615173,25.63874986,0.998749863,18594.0,0.106,0.4544,0.4396,0.0,0.0,0.0,0.106
5421,7/5/2022 19:35,28,7/5/2022 19:35,70525,281.0,47.993827,7.843952,0.86,25.5,-1.2,39.6,0.532,13.172,281.4371948,25.52884177,0.888841766,18594.0,0.106,0.4544,0.4396,0.0,0.0,0.0,0.106
5422,7/5/2022 19:35,28,7/5/2022 19:35,70532,278.9,47.993873,7.843405,0.86,25.5,-1.5,39.3,0.432,13.072,280.6126709,25.52348236,0.883482361,18593.0,0.0612,0.3792,0.5596,0.0,0.0,0.0,0.0612
5423,7/5/2022 19:35,28,7/5/2022 19:35,70539,277.2,47.993977,7.84283,0.96,25.6,-1.7,39.1,0.445,13.085,279.8665771,25.61863275,0.978632751,18592.0,0.238,0.3036,0.4576,0.0008,0.0,0.0,0.23879999999999998
5425,7/5/2022 19:36,28,7/5/2022 19:36,70572,265.0,47.994202,7.840365,0.99,25.6,-2.4,38.6,0.224,12.918,270.7984924,25.5596902,0.949690201,18928.0,0.1544,0.3592,0.4864,0.0,0.0,0.0,0.1544
5426,7/5/2022 19:36,28,7/5/2022 19:36,70578,262.2,47.994255,7.84008,0.89,25.5,-2.4,38.6,0.146,12.839,270.7984924,25.4596902,0.849690201,18928.0,0.1544,0.3592,0.4864,0.0,0.0,0.0,0.1544
5427,7/5/2022 19:36,28,7/5/2022 19:36,70585,260.4,47.994258,7.839947,0.89,25.5,-2.3,38.7,0.179,12.873,269.8771667,25.45370158,0.843701584,18928.0,0.1544,0.3592,0.4864,0.0,0.0,0.0,0.1544
5473,7/5/2022 19:44,28,7/5/2022 19:44,71090,251.4,47.977638,7.829307,0.06,24.5,0.5,43.2,0.446,13.52,261.5319214,24.39945749,-0.040542511,7203.0,0.1108,0.3604,0.4364,0.0924,0.0,0.0,0.2032
5479,7/5/2022 19:46,28,7/5/2022 19:46,71169,263.2,47.976257,7.830615,-0.68,23.7,3.6,46.6,0.755,13.885,264.9493408,23.62167072,-0.758329285,6466.0,0.1468,0.372,0.4584,0.0228,0.0,0.0,0.16960000000000003
5696,7/5/2022 20:29,28,7/5/2022 20:29,73769,260.8,47.98211,7.82007,0.18,22.5,-1.7,51.2,-0.091,14.167,255.2393494,22.35855577,0.038555771,9718.0,0.118,0.4624,0.4188,0.0008,0.0,0.0,0.11879999999999999
5800,7/5/2022 20:49,28,7/5/2022 20:49,74980,268.7,47.995177,7.841392,0.22,21.7,-1.1,54.3,0.11,14.295,274.6091003,21.68445915,0.204459152,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0,0.0648
5801,7/5/2022 20:49,28,7/5/2022 20:49,74987,268.9,47.995115,7.841872,0.32,21.8,-1.2,54.2,0.173,14.358,276.3911743,21.79604263,0.316042633,19611.0,0.2,0.3676,0.4272,0.0052,0.0,0.0,0.20520000000000002
5802,7/5/2022 20:49,28,7/5/2022 20:49,74993,269.4,47.995063,7.842392,0.32,21.8,-1.3,54.1,0.146,14.332,277.6186523,21.80402124,0.32402124,19271.0,0.0692,0.236,0.6892,0.0056,0.0,0.0,0.07479999999999999
5803,7/5/2022 20:50,28,7/5/2022 20:50,74999,270.0,47.99502,7.84283,0.42,21.9,-1.3,54.1,0.236,14.421,279.977356,21.91935281,0.439352814,19272.0,0.08,0.2444,0.6744,0.0012,0.0,0.0,0.08120000000000001
5804,7/5/2022 20:50,28,7/5/2022 20:50,75008,271.7,47.99495,7.843503,0.46,21.9,-1.4,54.0,0.234,14.395,282.4650879,21.93552307,0.495523071,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0,0.06
5838,7/5/2022 19:34,31,7/5/2022 19:34,70482,275.2,47.996367,7.846523,0.74,25.4,-0.5,40.2,0.664,13.291,282.5479431,25.43606163,0.77606163,20298.0,0.2856,0.2004,0.4732,0.0408,0.0,0.0,0.3264
5849,7/5/2022 19:36,31,7/5/2022 19:36,70613,293.9,47.997503,7.848785,0.19,24.8,1.2,42.2,0.757,13.451,279.891571,24.81879521,0.208795212,21321.0,0.0052,0.3036,0.6912,0.0,0.0,0.0,0.0052
5850,7/5/2022 19:37,31,7/5/2022 19:37,70623,297.8,47.997358,7.849552,0.22,24.8,1.0,42.2,0.712,13.451,280.5102234,24.82281645,0.242816452,20982.0,0.0292,0.4016,0.5692,0.0,0.0,0.0,0.0292
5851,7/5/2022 19:37,31,7/5/2022 19:37,70635,299.4,47.997287,7.849755,0.32,24.9,1.1,42.3,0.827,13.565,280.8452759,24.92499429,0.344994293,20982.0,0.0292,0.4016,0.5692,0.0,0.0,0.0,0.0292
5852,7/5/2022 19:37,31,7/5/2022 19:37,70660,303.1,47.997735,7.850335,0.42,25.0,0.7,41.9,0.781,13.519,280.3587036,25.02183157,0.441831573,21323.0,0.0056,0.3864,0.608,0.0,0.0,0.0,0.0056
5853,7/5/2022 19:37,31,7/5/2022 19:37,70670,304.3,47.99749,7.851012,0.42,25.0,0.6,41.8,0.748,13.487,282.2268982,25.03397484,0.453974838,21324.0,0.0596,0.2492,0.6904,0.0008,0.0,0.0,0.0604
5854,7/5/2022 19:37,31,7/5/2022 19:37,70679,306.2,47.99747,7.851612,0.42,25.0,0.4,41.6,0.684,13.423,284.3164063,25.04755664,0.467556641,21325.0,0.0192,0.354,0.6232,0.0036,0.0,0.0,0.022799999999999997
5855,7/5/2022 19:38,31,7/5/2022 19:38,70688,307.8,47.997523,7.851992,0.45,25.0,0.5,41.7,0.738,13.455,285.048584,25.0523158,0.502315796,21326.0,0.002,0.388,0.61,0.0,0.0,0.0,0.002
5856,7/5/2022 19:38,31,7/5/2022 19:38,70696,309.0,47.997605,7.852453,0.45,25.0,0.3,41.5,0.673,13.39,284.3415222,25.04771989,0.497719894,21326.0,0.002,0.388,0.61,0.0,0.0,0.0,0.002
5870,7/5/2022 19:41,31,7/5/2022 19:41,70868,291.7,48.006922,7.855263,-0.19,24.3,3.4,45.3,1.122,14.004,266.9930115,24.23495457,-0.255045425,28411.0,0.0616,0.4392,0.4992,0.0,0.0,0.0,0.0616
5878,7/5/2022 19:42,31,7/5/2022 19:42,70960,270.9,48.008303,7.84982,-0.08,24.4,2.2,44.3,0.855,13.779,262.8243713,24.30785841,-0.172141586,29372.0,0.3748,0.1952,0.428,0.002,0.0,0.0,0.3768
5923,7/5/2022 19:52,31,7/5/2022 19:52,71536,276.8,48.005368,7.82644,-0.23,24.0,-0.6,43.2,-0.12,13.112,255.028183,23.85718319,-0.372816811,27399.0,0.0876,0.4568,0.45,0.0056,0.0,0.0,0.09319999999999999
5945,7/5/2022 19:56,31,7/5/2022 19:56,71803,268.3,47.996588,7.834768,0.19,24.3,-1.9,42.5,-0.191,13.139,270.1949463,24.25576715,0.145767151,20620.0,0.1072,0.458,0.4296,0.0052,0.0,0.0,0.1124
5970,7/5/2022 20:01,31,7/5/2022 20:01,72113,251.1,47.99201,7.816238,0.17,24.0,-2.1,44.0,-0.271,13.355,255.1500549,23.85797536,0.027975357,17192.0,0.1152,0.4664,0.4008,0.0176,0.0,0.0,0.1328
5999,7/5/2022 20:07,31,7/5/2022 20:07,72469,259.6,47.986308,7.805177,0.28,23.7,-4.8,43.8,-0.96,13.051,248.6980438,23.51603728,0.096037285,13095.0,0.1072,0.478,0.4068,0.008,0.0,0.0,0.1152
6011,7/5/2022 20:09,31,7/5/2022 20:09,72595,241.2,47.981237,7.803645,0.48,23.8,-3.3,45.6,-0.325,13.671,247.003479,23.60502261,0.285022614,9372.0,0.1768,0.4084,0.4056,0.0092,0.0,0.0,0.186
6055,7/5/2022 20:18,31,7/5/2022 20:18,73136,222.6,47.97444,7.816173,-1.24,21.5,4.6,55.7,0.357,14.482,260.6727905,21.39387314,-1.346126862,5472.0,0.1948,0.2892,0.4852,0.0308,0.0,0.0,0.2256
6056,7/5/2022 20:19,31,7/5/2022 20:19,73146,220.4,47.973763,7.815887,-1.19,21.5,4.1,55.5,0.255,14.43,263.8902283,21.41478648,-1.275213516,5229.0,0.1368,0.32,0.542,0.0012,0.0,0.0,0.138
6087,7/5/2022 20:25,31,7/5/2022 20:25,73538,246.5,47.976973,7.83278,-1.74,20.7,6.4,58.8,0.307,14.541,276.9164124,20.69945668,-1.74054332,6955.0,0.4432,0.1112,0.4056,0.04,0.0,0.0,0.48319999999999996
6101,7/5/2022 20:28,31,7/5/2022 20:28,73699,277.1,47.984753,7.840493,-1.34,21.0,4.1,56.9,0.099,14.339,279.9848633,21.01940161,-1.320598389,11788.0,0.314,0.2228,0.4488,0.0144,0.0,0.0,0.3284
6104,7/5/2022 20:29,31,7/5/2022 20:29,73742,268.5,47.984783,7.844987,-1.02,21.3,3.3,56.2,0.173,14.431,280.8145752,21.32479474,-0.995205261,11795.0,0.1072,0.402,0.4892,0.0016,0.0,0.0,0.10880000000000001
6106,7/5/2022 20:29,31,7/5/2022 20:29,73760,268.3,47.984692,7.845927,-0.92,21.4,2.9,55.8,0.16,14.418,281.0465088,21.42630231,-0.893697693,11456.0,0.1724,0.2816,0.5316,0.0144,0.0,0.0,0.1868
6107,7/5/2022 20:29,31,7/5/2022 20:29,73788,267.9,47.985912,7.846442,-0.92,21.4,2.7,55.6,0.108,14.366,279.5443726,21.41653842,-0.903461578,12477.0,0.2272,0.214,0.5576,0.0012,0.0,0.0,0.22840000000000002
6109,7/5/2022 20:30,31,7/5/2022 20:30,73803,272.9,47.987042,7.846272,-0.57,21.7,1.3,54.3,0.049,14.295,279.6850586,21.71745288,-0.552547119,13497.0,0.0664,0.3772,0.5444,0.012,0.0,0.0,0.0784
6110,7/5/2022 20:30,31,7/5/2022 20:30,73812,280.0,47.987603,7.846202,-0.47,21.8,1.2,54.2,0.112,14.358,280.1711426,21.82061243,-0.449387573,13837.0,0.0748,0.35,0.5568,0.0184,0.0,0.0,0.0932
6113,7/5/2022 20:30,31,7/5/2022 20:30,73855,301.2,47.989555,7.848068,-0.37,21.9,1.0,54.0,0.148,14.395,278.6125488,21.91048157,-0.359518433,15200.0,0.1832,0.3524,0.4576,0.0068,0.0,0.0,0.19
6114,7/5/2022 20:31,31,7/5/2022 20:31,73864,302.9,47.989682,7.848067,-0.33,21.9,1.1,54.3,0.219,14.475,278.6125488,21.91048157,-0.319518433,15200.0,0.1832,0.3524,0.4576,0.0068,0.0,0.0,0.19
6121,7/5/2022 20:32,31,7/5/2022 20:32,73965,288.1,47.99373,7.845158,-0.4,21.8,0.7,54.0,0.049,14.305,283.2820129,21.84083308,-0.359166916,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0,0.1292
6122,7/5/2022 20:32,31,7/5/2022 20:32,73972,288.4,47.993457,7.845008,-0.5,21.7,0.9,54.2,0.012,14.269,282.7089539,21.7371082,-0.4628918,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0,0.1292
6123,7/5/2022 19:33,35,7/5/2022 19:33,70415,302.7,47.99351,7.845073,0.74,25.42,0.6,41.5,1.032,13.725,282.7089539,25.4571082,0.7771082,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0,0.1292
6124,7/5/2022 19:33,35,7/5/2022 19:33,70422,302.5,47.993675,7.845055,0.64,25.32,0.6,41.4,0.93,13.623,283.2702942,25.36075691,0.680756912,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0,0.1292
6125,7/5/2022 19:33,35,7/5/2022 19:33,70430,302.0,47.993812,7.844333,0.74,25.42,-0.1,40.7,0.795,13.487,282.012085,25.45257855,0.772578552,18594.0,0.106,0.4544,0.4396,0.0,0.0,0.0,0.106
6126,7/5/2022 19:34,35,7/5/2022 19:34,70458,295.4,47.994702,7.843263,0.76,25.42,-0.4,40.3,0.702,13.329,281.5097961,25.44931367,0.789313675,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0,0.06
6127,7/5/2022 19:34,35,7/5/2022 19:34,70465,293.6,47.994887,7.84314,0.86,25.52,-1.3,39.4,0.484,13.11,281.2632446,25.54771109,0.88771109,19272.0,0.08,0.2444,0.6744,0.0012,0.0,0.0,0.08120000000000001
6128,7/5/2022 19:34,35,7/5/2022 19:34,70473,291.2,47.995015,7.842445,0.86,25.52,-1.5,39.2,0.431,13.057,278.7400818,25.53131053,0.871310532,19271.0,0.0692,0.236,0.6892,0.0056,0.0,0.0,0.07479999999999999
6129,7/5/2022 19:34,35,7/5/2022 19:34,70482,287.8,47.99516,7.841462,0.86,25.52,-1.5,39.2,0.431,13.057,274.6091003,25.50445915,0.844459152,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0,0.0648
6136,7/5/2022 19:36,35,7/5/2022 19:36,70577,251.2,47.995842,7.835962,0.71,25.32,-1.5,39.5,0.298,12.992,271.3165588,25.28305763,0.673057632,19942.0,0.1084,0.24,0.6476,0.004,0.0,0.0,0.1124
6139,7/5/2022 19:36,35,7/5/2022 19:36,70607,240.2,47.996428,7.834725,0.71,25.32,-1.3,39.7,0.377,13.071,270.1949463,25.27576715,0.665767151,20620.0,0.1072,0.458,0.4296,0.0052,0.0,0.0,0.1124
6140,7/5/2022 19:36,35,7/5/2022 19:36,70613,239.4,47.996758,7.834973,0.71,25.32,-1.6,39.4,0.272,12.966,270.0123901,25.27458054,0.664580536,20620.0,0.1072,0.458,0.4296,0.0052,0.0,0.0,0.1124
6210,7/5/2022 19:50,35,7/5/2022 19:50,71451,249.7,47.994927,7.788132,-1.64,22.64,8.7,52.4,1.367,14.639,234.7361908,22.36528524,-1.91471476,19530.0,0.4128,0.1188,0.4676,0.0008,0.0,0.0,0.4136
6382,7/5/2022 20:25,35,7/5/2022 20:25,73523,283.6,47.996768,7.829523,0.2,22.64,3.6,56.0,1.389,15.624,262.3283081,22.544634,0.104634003,20952.0,0.1644,0.3576,0.4464,0.0316,0.0,0.0,0.196
6407,7/5/2022 20:30,35,7/5/2022 20:30,73816,295.0,47.999952,7.841652,0.88,23.16,-1.6,51.4,0.559,14.805,272.2562256,23.12916547,0.849165466,23010.0,0.2288,0.29,0.4792,0.002,0.0,0.0,0.2308
6415,7/5/2022 20:31,35,7/5/2022 20:31,73908,274.9,47.99859,7.84772,1.03,23.26,-2.5,50.7,0.452,14.707,280.3744507,23.28193393,1.051933929,21999.0,0.0812,0.3948,0.5208,0.0032,0.0,0.0,0.08439999999999999
6430,7/5/2022 19:33,38,7/5/2022 19:33,70403,322.7,47.992723,7.848182,0.54,25.22,-3.0,37.9,-0.311,12.382,285.4854431,25.27515538,0.59515538,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
6431,7/5/2022 19:33,38,7/5/2022 19:33,70409,327.6,47.992695,7.848408,0.64,25.32,-2.2,38.7,0.033,12.726,285.4854431,25.37515538,0.69515538,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
6432,7/5/2022 19:33,38,7/5/2022 19:33,70419,326.6,47.99263,7.848563,0.64,25.32,-2.2,38.7,0.033,12.726,285.9058838,25.37788824,0.697888245,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
6433,7/5/2022 19:33,38,7/5/2022 19:33,70425,325.5,47.992653,7.848567,0.64,25.32,-2.0,38.9,0.1,12.793,285.9058838,25.37788824,0.697888245,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
6434,7/5/2022 19:33,38,7/5/2022 19:33,70431,323.3,47.992808,7.848597,0.64,25.32,-1.9,39.0,0.134,12.826,286.1320801,25.37935852,0.699358521,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
6435,7/5/2022 19:34,38,7/5/2022 19:34,70459,320.1,47.993452,7.848725,0.66,25.32,-1.7,39.0,0.2,12.826,286.4580688,25.38147745,0.721477448,18261.0,0.154,0.376,0.47,0.0,0.0,0.0,0.154
